ID,OrderId,UID,MID,Charge,TalkTime,Source,Country,UserSpend,MasterEarn,OrderStatus,Ender,Activity,Platform,CreateTime(IN),DialTime(IN),UnconnectTime(IN),ConnectTime(IN),HangUpTime(IN),RefundStatus,Review,,,ExotelCallId
3964197,64F5EF5D05975250J901,3564840,48,75,1,Call,1,75,2.5,HangUp,User,First 5₹,Android,2023-09-04 20:23:17,2023-09-04 20:23:17,,2023-09-04 20:23:52,2023-09-04 20:24:52,,No,,,c4a3034101caa54ed381af9182a91794
3964198,64F5EF736041D899E268,374621,469,30,0,Chat,1,0,0,HangUp,User,,Android,2023-09-04 20:23:39,2023-09-04 20:23:55,,2023-09-04 20:24:03,2023-09-04 20:24:14,,No,,,
3964199,64F5EF7AD992C694Y264,3026080,973,18,24.66667,Chat,1,444,180,HangUp,User,,Android,2023-09-04 20:23:46,2023-09-04 20:23:55,,2023-09-04 20:23:57,2023-09-04 20:48:37,,Yes,,,
3964200,64F5EF7ED5910419Z456,3136980,206,35,6,Call,1,210,84,HangUp,User,,Android,2023-09-04 20:23:50,2023-09-04 20:23:51,,2023-09-04 20:24:11,2023-09-04 20:31:11,,No,,,caf3321cebae0eab5405fb01cc001794
3964201,64F5EF9872006636W681,3534593,133,25,8,Chat,1,200,100,HangUp,Master,,Android,2023-09-04 20:24:16,2023-09-04 20:24:22,,2023-09-04 20:24:25,2023-09-04 20:32:26,,Yes,,,
3964202,64F5EFA3774E8268R104,1704912,258,18,16,Call,1,288,115.2,HangUp,User,Member,Android,2023-09-04 20:24:27,2023-09-04 20:24:27,,2023-09-04 20:24:41,2023-09-04 20:41:53,,No,,,4203ff6b16587b02e4f9d00195661794
3964203,64F5EFB34508B682M130,374621,469,30,30,Call,1,900,450,HangUp,User,,Android,2023-09-04 20:24:43,2023-09-04 20:24:43,,2023-09-04 20:24:51,2023-09-04 20:56:01,,No,,,8a697d284901dd147bf502e1c2931794
3964204,64F5EFDDF0AF6187K328,2094158,1049,11,8,Chat,1,88,44,HangUp,User,,Android,2023-09-04 20:25:25,2023-09-04 20:25:31,,2023-09-04 20:25:33,2023-09-04 20:33:56,,Yes,,,
3964205,64F5F009E37F3840L368,324621,619,23,9,Call,1,207,103.5,HangUp,User,,Android,2023-09-04 20:26:09,2023-09-04 20:26:10,,2023-09-04 20:26:18,2023-09-04 20:36:14,,No,,,2edfeb1bfed04e868d3aa815c0341794
3964206,64F5F0202129A577M386,3450040,944,25,8,Chat,1,200,100,HangUp,User,,Android,2023-09-04 20:26:32,2023-09-04 20:26:34,,2023-09-04 20:26:36,2023-09-04 20:34:37,,No,,,
3964207,64F5F05479BC4940I314,2989885,461,10.8,50,PrivateLive,1,540,216,HangUp,User,Member,Android,2023-09-04 20:27:24,2023-09-04 20:27:28,,2023-09-04 20:27:31,2023-09-04 21:17:32,,Yes,,,
3964208,64F5F0608AB47354M450,2076853,619,20.7,8,Call(queue),1,165.6,82.8,HangUp,User,Member,Android,2023-09-04 20:27:36,2023-09-04 20:40:36,,2023-09-04 20:40:42,2023-09-04 20:49:40,,No,,,3cf0fe67f83f1ecc8005a91856a41794
3964209,64F5F09465829572V244,3564590,220,35,0,Chat,1,0,0,NoAnswer,backend,First 5₹,Android,2023-09-04 20:28:28,,2023-09-04 20:31:32,,,,No,,,
3964210,64F5F0BC72182337F618,340104,308,30,7,Call(queue),1,210,105,HangUp,User,,Android,2023-09-04 20:29:08,2023-09-04 21:06:41,,2023-09-04 21:06:50,2023-09-04 21:14:45,,No,,,abaf80ee10799e1b39c7d0757afd1794
3964211,64F5F139E2D92834W396,1149922,619,23,0,Call(queue),1,0,0,NoAnswer,User,,Android,2023-09-04 20:31:13,2023-09-04 20:51:06,2023-09-04 20:52:30,2023-09-04 20:51:11,,,No,,,2bf13416a5bd079c8f4f1d95acac1794
3964212,64F5F1432118B869P592,221578,995,20,9,Call,1,180,90,HangUp,User,,Android,2023-09-04 20:31:23,2023-09-04 20:31:23,,2023-09-04 20:31:47,2023-09-04 20:42:06,,No,,,51d5e0ccd508555aeb9b352a367f1794
3964213,64F5F146ADEEB296H506,1024154,75,21,5.714286,Chat,1,120,63,HangUp,User,,Android,2023-09-04 20:31:26,2023-09-04 20:31:36,,2023-09-04 20:31:38,2023-09-04 20:37:21,,Yes,,,
3964214,64F5F14F77D79861W229,2631127,579,32,1,Chat,1,32,16,HangUp,Master,,Android,2023-09-04 20:31:35,2023-09-04 20:31:45,,2023-09-04 20:31:47,2023-09-04 20:32:36,,No,,,
3964215,64F5F1732D8E5784C972,3272911,944,25,9,Chat(queue),1,225,112.5,HangUp,User,,Android,2023-09-04 20:32:11,2023-09-04 20:35:19,,2023-09-04 20:35:22,2023-09-04 20:44:23,,Yes,,,
3964216,64F5F18C09641410L707,3564590,133,25,6,Chat,1,150,15,HangUp,Master,First 5₹,Android,2023-09-04 20:32:36,2023-09-04 20:32:39,,2023-09-04 20:32:44,2023-09-04 20:38:44,,Yes,,,
3964217,64F5F18C90A59446W151,3564839,97,65,0,Call,1,0,0,HangUp,User,First 5₹,Android,2023-09-04 20:32:36,2023-09-04 20:32:36,,2023-09-04 20:33:02,2023-09-04 20:33:24,,No,,,fc220203ec15179cf4b58dd78c261794
3964218,64F5F1908BF49910J454,3564809,1081,15,0,Call,1,0,0,HangUp,User,First 5₹,Android,2023-09-04 20:32:40,2023-09-04 20:32:40,,2023-09-04 20:32:59,2023-09-04 20:33:13,,No,,,35632205dbd6f8c950dfeac9e4731794
3964219,64F5F19816B99966L394,1102781,808,23,11,Chat,1,253,126.5,HangUp,User,,Android,2023-09-04 20:32:48,2023-09-04 20:33:11,,2023-09-04 20:33:13,2023-09-04 20:44:12,,Yes,,,
3964220,64F5F1D86AE0E253O355,2651420,1076,60,0,Call,1,0,0,HangUp,User,,Android,2023-09-04 20:33:52,2023-09-04 20:33:52,,2023-09-04 20:34:12,2023-09-04 20:35:12,,No,,,43113416e5a2b161bd7254c184691794
3964221,64F5F1D91A720806P678,3179395,308,30,7,Call(queue),1,210,105,HangUp,User,,Android,2023-09-04 20:33:53,2023-09-04 21:17:06,,2023-09-04 21:17:13,2023-09-04 21:25:18,,No,,,4063e4d4ddcfd2f1967ce0305ed61794
3964222,64F5F1FBD96F2560S345,3564844,489,22,6,Chat,1,132,0,HangUp,User,Free,Android,2023-09-04 20:34:27,2023-09-04 20:34:35,,2023-09-04 20:34:48,2023-09-04 20:40:49,,No,,,
3964223,64F5F22FDC664729X600,1691978,709,23,7,Call,1,161,80.5,HangUp,User,,Android,2023-09-04 20:35:19,2023-09-04 20:35:20,,2023-09-04 20:35:31,2023-09-04 20:43:15,,No,,,dbfba9c90782d83dec964f9aeefb1794
3964224,64F5F239747AB695G581,1263547,308,30,40,Call(queue),1,1200,600,HangUp,User,,Android,2023-09-04 20:35:29,2023-09-04 21:29:01,,2023-09-04 21:29:10,2023-09-04 22:10:23,,No,,,078864046e263ca429c8d3a865691794
3964225,64F5F243CA862378A984,2651420,1076,60,9,Call,1,540,270,HangUp,User,,Android,2023-09-04 20:35:39,2023-09-04 20:35:40,,2023-09-04 20:36:04,2023-09-04 20:46:30,,No,,,f2bfe1c42e17513bd82c8780c81c1794
3964226,64F5F256EBB93341D150,3564809,1067,15,6,Call,1,90,0,HangUp,User,Free,Android,2023-09-04 20:35:58,2023-09-04 20:35:59,,2023-09-04 20:36:12,2023-09-04 20:42:21,,No,,,1b4e5dfcaf92f5f7d3aeefac2a1e1794
3964227,64F5F2692AD5E800U861,1159558,789,33,6,Call,1,198,99,HangUp,User,,Android,2023-09-04 20:36:17,2023-09-04 20:36:17,,2023-09-04 20:36:29,2023-09-04 20:43:46,,No,,,1d256ca61b961172eff1287ca77d1794
3964228,64F5F298611CC990T179,3323440,126,51,10,Call,1,510,255,HangUp,User,,IOS,2023-09-04 20:37:04,2023-09-04 20:37:04,,2023-09-04 20:37:25,2023-09-04 20:48:22,,No,,,30a1124ca135e603313c7da665391794
3964229,64F5F298C4CE6996P609,3323440,126,51,0,Call,1,0,0,NoAnswer,Master,,IOS,2023-09-04 20:37:04,2023-09-04 20:37:05,2023-09-04 20:37:20,,,,No,,,e142a0769ea780709f11a714dcbf1794
3964230,64F5F2C50E7AA989I694,3547704,48,75,9,Call,1,675,337.5,HangUp,User,,Android,2023-09-04 20:37:49,2023-09-04 20:37:49,,2023-09-04 20:38:06,2023-09-04 20:47:37,,No,,,fff5b6872fffabbe5415354df0331794
3964231,64F5F2CAA706B746T340,2963267,575,21,9,Call,1,189,94.5,HangUp,User,,Android,2023-09-04 20:37:54,2023-09-04 20:37:54,,2023-09-04 20:38:03,2023-09-04 20:48:25,,No,,,119d7256a8b2cd9bf45083b024041794
3964232,64F5F3359D8BA500Y745,936310,489,22,0,Chat(queue),1,0,0,NoAnswer,backend,,Android,2023-09-04 20:39:41,,2023-09-04 20:49:04,,,,No,,,
3964233,64F5F33C6E0E6934G835,3306576,1057,15,21,Call,1,315,157.5,HangUp,User,,Android,2023-09-04 20:39:48,2023-09-04 20:39:48,,2023-09-04 20:40:11,2023-09-04 21:02:38,,No,,,089ab3b7e526c35a89aba8ac77bc1794
3964234,64F5F33CAE9CC488O295,2430578,1081,15,12,Chat,1,180,72,HangUp,User,,Android,2023-09-04 20:39:48,2023-09-04 20:40:10,,2023-09-04 20:40:26,2023-09-04 20:52:34,,No,,,
3964235,64F5F359BDECC264C731,2631127,1050,12,2,Chat,1,24,12,HangUp,User,,Android,2023-09-04 20:40:17,2023-09-04 20:40:23,,2023-09-04 20:40:26,2023-09-04 20:42:01,,No,,,
3964236,64F5F35DDA826709W359,1222554,891,33,6,Call,1,198,99,HangUp,User,,Android,2023-09-04 20:40:21,2023-09-04 20:40:22,,2023-09-04 20:40:30,2023-09-04 20:47:43,,No,,,0a382af4e4813bf8d7633c0f73f11794
3964237,64F5F37EEEBAF183A361,3564845,619,23,0,Call(queue),1,0,0,NoAnswer,User,,Android,2023-09-04 20:40:54,2023-09-04 20:56:18,2023-09-04 20:57:28,2023-09-04 20:56:23,,,No,,,087b75927a1cd5e8487d377e93791794
3964238,64F5F38B4B13D508X559,2148266,891,33,46,Call(queue),1,1518,759,HangUp,User,,Android,2023-09-04 20:41:07,2023-09-04 20:49:06,,2023-09-04 20:49:15,2023-09-04 21:35:54,,No,,,773a6658e5ef181c59da28f34e2b1794
3964239,64F5F3C685665425E654,1118294,630,20,14,Call,1,280,112,HangUp,User,,Android,2023-09-04 20:42:06,2023-09-04 20:42:06,,2023-09-04 20:42:19,2023-09-04 20:57:29,,No,,,6d3d4feba773d1d95bf74b4228401794
3964240,64F5F3E291B12201O950,3564714,1082,18,7,Call,1,126,15,HangUp,User,First 5₹,Android,2023-09-04 20:42:34,2023-09-04 20:42:34,,2023-09-04 20:43:32,2023-09-04 20:50:12,,No,,,80dcf312dabed38e3a2abb02b0e01794
3964241,64F5F41A9B581429D803,3564503,940,35,6,Call,1,210,15,HangUp,User,First 5₹,Android,2023-09-04 20:43:30,2023-09-04 20:43:30,,2023-09-04 20:43:49,2023-09-04 20:49:58,,No,,,245e135587cbb12b70c8c1d0e9dc1794
3964242,64F5F48A5A177777E931,2206269,944,25,8,Chat,1,200,100,HangUp,User,,Android,2023-09-04 20:45:22,2023-09-04 20:45:24,,2023-09-04 20:45:26,2023-09-04 20:53:27,,No,,,
3964243,64F5F4988C352279E365,3564809,531,18,0,Call,1,0,0,HangUp,User,,Android,2023-09-04 20:45:36,2023-09-04 20:45:36,,2023-09-04 20:45:55,2023-09-04 20:46:52,,No,,,9848ad86d7ceca2b0299893573da1794
3964244,64F5F4AB6CE61826J116,2384023,206,35,9,Chat,1,315,126,HangUp,User,,Android,2023-09-04 20:45:55,2023-09-04 20:46:05,,2023-09-04 20:46:07,2023-09-04 20:55:02,,No,,,
3964245,64F5F4B94569F574N673,3352878,709,23,8,Call,1,184,92,HangUp,User,,IOS,2023-09-04 20:46:09,2023-09-04 20:46:09,,2023-09-04 20:46:21,2023-09-04 20:55:13,,No,,,dec42f23ec4f72367533bb93a9b51794
3964246,64F5F4EF87269860F740,3564809,531,18,0,Call,1,0,0,HangUp,User,,Android,2023-09-04 20:47:03,2023-09-04 20:47:03,,2023-09-04 20:47:12,2023-09-04 20:47:35,,No,,,f3f7497d4a767fffd4ff586ebece1794
3964247,64F5F4FBBD149290G746,1611790,1050,12,10,Call,1,120,60,HangUp,User,,Android,2023-09-04 20:47:15,2023-09-04 20:47:16,,2023-09-04 20:47:26,2023-09-04 20:58:46,,No,,,5d6a3fa30341dbcbe7f9d64f3e1b1794
3964248,64F5F50B60F9D317W403,2651420,1076,60,2,Call,1,120,60,HangUp,User,,Android,2023-09-04 20:47:31,2023-09-04 20:47:31,,2023-09-04 20:47:58,2023-09-04 20:51:14,,No,,,97a1a8977c88649aaf8c2aa574981794
3964249,64F5F5421F4E7505D341,3564809,802,18,0,Chat,1,0,0,HangUp,User,,Android,2023-09-04 20:48:26,2023-09-04 20:48:54,,2023-09-04 20:49:16,2023-09-04 20:49:28,,No,,,
3964250,64F5F56E0BB04418L958,2391424,944,25,0,Chat(queue),1,0,0,NoAnswer,backend,,Android,2023-09-04 20:49:10,2023-09-04 20:53:54,2023-09-04 20:56:58,,,,No,,,
3964251,64F5F588A646E959X827,936310,489,22,12,Chat,1,264,132,HangUp,User,,Android,2023-09-04 20:49:36,2023-09-04 20:49:46,,2023-09-04 20:49:49,2023-09-04 21:01:38,,Yes,,,
3964252,64F5F59F51846515W719,1704912,258,18,51,Call,1,918,367.2,HangUp,User,Member,Android,2023-09-04 20:49:59,2023-09-04 20:49:59,,2023-09-04 20:50:30,2023-09-04 21:42:18,,No,,,8ae5149af31c28c68d23c704fb131794
3964253,64F5F59FE2514952D905,3116570,1076,60,11,Chat(queue),1,540,270,HangUp,User,Active Offer,Android,2023-09-04 20:49:59,2023-09-04 20:56:31,,2023-09-04 20:56:34,2023-09-04 21:07:54,,No,,,
3964254,64F5F5A5B2570820X377,1439553,182,30,0,Chat,1,0,0,HangUp,Master,,IOS,2023-09-04 20:50:05,2023-09-04 20:52:44,,,2023-09-04 20:53:18,,No,,,
3964255,64F5F5C260FF9308K203,2212293,308,30,0,Call(queue),1,0,0,NoAnswer,User,,IOS,2023-09-04 20:50:34,2023-09-04 22:14:45,2023-09-04 22:16:08,2023-09-04 22:14:57,,,No,,,2f5ab4fa64e72bf4b587cb43540a1794
3964256,64F5F5C57E7B2792U982,3564839,1082,18,0,Call,1,0,0,NoAnswer,Master,First 5₹,Android,2023-09-04 20:50:37,2023-09-04 20:50:37,2023-09-04 20:51:28,,,,No,,,c0dfacc71bbeb24aba94e613bb2f1794
3964257,64F5F5DED74F8444M590,3564809,36,20,5,Call,1,100,50,HangUp,User,,Android,2023-09-04 20:51:02,2023-09-04 20:51:03,,2023-09-04 20:51:13,2023-09-04 20:57:27,,No,,,e3585737011796c7ea5f917b81981794
3964258,64F5F6089CDD1896D193,324621,619,23,0,Call(queue),1,0,0,NoAnswer,User,,Android,2023-09-04 20:51:44,2023-09-04 20:57:43,2023-09-04 20:59:18,2023-09-04 20:57:48,,,No,,,b8566f96daa081dcf3c5411abc8e1794
3964259,64F5F626583EC971K934,3564869,1067,15,6,Chat,1,90,0,HangUp,User,Free,Android,2023-09-04 20:52:14,2023-09-04 20:52:20,,2023-09-04 20:52:26,2023-09-04 20:58:27,,Yes,,,
3964260,64F5F6273DBBF443O817,3300276,1044,30,6.666667,Chat,1,200,105,HangUp,User,,Android,2023-09-04 20:52:15,2023-09-04 20:52:28,,2023-09-04 20:52:48,2023-09-04 20:59:29,,No,,,
3964261,64F5F62BA81DE742T936,1255036,712,36,6,Call,1,216,108,HangUp,User,,Android,2023-09-04 20:52:19,2023-09-04 20:52:19,,2023-09-04 20:52:26,2023-09-04 20:59:10,,No,,,c25fd19bd84386ca0ab8143fb2871794
3964262,64F5F639B4A45492N638,3552979,1081,15,0,Call(queue),1,0,0,NoAnswer,User,,Android,2023-09-04 20:52:33,2023-09-04 20:52:45,2023-09-04 20:53:12,2023-09-04 20:52:52,,,No,,,a2deab4b739b8609adca3763ce5d1794
3964263,64F5F68555C4C823K130,1149922,619,23,9,Call(queue),1,207,103.5,HangUp,User,,Android,2023-09-04 20:53:49,2023-09-04 20:59:34,,2023-09-04 20:59:40,2023-09-04 21:09:42,,No,,,a05a07ce71a83c08d744f600a14c1794
3964264,64F5F68843F38436F105,3564839,1082,18,0,Call,1,0,0,NoAnswer,Master,First 5₹,Android,2023-09-04 20:53:52,2023-09-04 20:53:52,2023-09-04 20:54:42,,,,No,,,dfbcc18c674fc35b8d0937122e311794
3964265,64F5F688536F7489H141,3552979,1081,15,14,Call,1,210,84,HangUp,User,,Android,2023-09-04 20:53:52,2023-09-04 20:53:52,,2023-09-04 20:53:58,2023-09-04 21:08:54,,No,,,30e0b3eac54c675f8ffc369633941794
3964266,64F5F6C26C173664U413,2206269,1094,30,6.666667,Chat,1,200,105,HangUp,User,,Android,2023-09-04 20:54:50,2023-09-04 20:55:00,,2023-09-04 20:55:02,2023-09-04 21:01:35,,No,,,
3964267,64F5F6C517BF8746A230,3126524,1050,12,0,Chat(queue),1,0,0,Create,User,,Android,2023-09-04 20:54:53,,2023-09-04 20:57:33,,,,No,,,
3964268,64F5F6EC9B294314B403,399599,469,30,18,Call(queue),1,540,270,HangUp,User,,Android,2023-09-04 20:55:32,2023-09-04 20:56:40,,2023-09-04 20:56:50,2023-09-04 21:16:19,,No,,,935aa4a8ba4ec6d4b88c8c2a25531794
3964269,64F5F7145F5FC627K168,3460335,358,25,0,Call,1,0,0,NoAnswer,User,,Android,2023-09-04 20:56:12,2023-09-04 20:56:12,2023-09-04 20:57:28,2023-09-04 20:56:28,,,No,,,bbc27e636d3563254742f98c1f681794
3964270,64F5F716830AE470Q878,62042,1057,15,26,Call(queue),1,390,195,HangUp,User,,Android,2023-09-04 20:56:14,2023-09-04 21:08:02,,2023-09-04 21:08:14,2023-09-04 21:35:16,,No,,,8e14d21221874a731ded538100231794
3964271,64F5F71C60C7F122N297,1439553,182,30,1,Chat,1,30,15,HangUp,backend,,IOS,2023-09-04 20:56:20,2023-09-04 20:56:28,,2023-09-04 20:56:30,2023-09-04 21:00:08,,No,,,
3964272,64F5F7212F240583L322,2057084,1047,11,6,Call,1,66,33,HangUp,User,,IOS,2023-09-04 20:56:25,2023-09-04 20:56:25,,2023-09-04 20:56:50,2023-09-04 21:03:36,,No,,,fb0f6c33b8fe953476d7cf835b451794
3964273,64F5F721E887B954F483,1752522,808,23,23.91304,Chat,1,550,276,HangUp,User,,Android,2023-09-04 20:56:25,2023-09-04 20:56:55,,2023-09-04 20:57:03,2023-09-04 21:20:58,,No,,,
3964274,64F5F7245684C405F809,3560635,1049,11,1,Chat,1,11,5.5,HangUp,Master,,Android,2023-09-04 20:56:28,2023-09-04 20:56:40,,2023-09-04 20:56:49,2023-09-04 20:57:34,,No,,,
3964275,64F5F72ABDFFC148Y297,2562574,789,33,8,Call,1,264,132,HangUp,User,,Android,2023-09-04 20:56:34,2023-09-04 20:56:35,,2023-09-04 20:56:58,2023-09-04 21:05:58,,No,,,68e5c4dd2ed20973690ebae3c7eb1794
3964276,64F5F762B14D2906J218,3564845,619,23,0,Call(queue),1,0,0,Create,User,,Android,2023-09-04 20:57:30,,2023-09-04 21:10:49,,,,No,,,
3964277,64F5F77A9FB58100R763,2384023,445,20,5,Chat,1,100,50,HangUp,User,,Android,2023-09-04 20:57:54,2023-09-04 20:58:08,,2023-09-04 20:58:12,2023-09-04 21:05:01,,No,,,
3964278,64F5F78D4B773228E172,3564839,74,50,0,Call,1,0,0,HangUp,User,First 5₹,Android,2023-09-04 20:58:13,2023-09-04 20:58:13,,2023-09-04 20:58:26,2023-09-04 20:58:53,,No,,,1c64abd6d7951eaef78dbef11ce11794
3964279,64F5F7968F264519N753,3026080,973,18,11,Chat,1,198,79.2,HangUp,Master,,Android,2023-09-04 20:58:22,2023-09-04 20:58:25,,2023-09-04 20:58:28,2023-09-04 21:09:35,,No,,,
3964280,64F5F79975351668S702,3460335,358,25,0,Call,1,0,0,NoAnswer,User,,Android,2023-09-04 20:58:25,2023-09-04 20:58:25,2023-09-04 21:01:21,2023-09-04 20:58:38,,,No,,,564e85a76882fd472cb3f44a6f5b1794
3964281,64F5F7AD9B31C840J374,3560635,1049,11,5,Chat,1,55,27.5,HangUp,User,,Android,2023-09-04 20:58:45,2023-09-04 20:58:58,,2023-09-04 20:59:03,2023-09-04 21:04:24,,No,,,
3964282,64F5F7B929EC9419Z977,3272911,944,25,8,Chat,1,200,100,HangUp,User,,Android,2023-09-04 20:58:57,2023-09-04 20:59:07,,2023-09-04 20:59:10,2023-09-04 21:07:11,,No,,,
3964283,64F5F7C92B139328L854,3401801,938,25,6,Chat,1,150,75,HangUp,User,,Android,2023-09-04 20:59:13,2023-09-04 20:59:23,,2023-09-04 20:59:26,2023-09-04 21:05:50,,No,,,
3964284,64F5F7CE36866864Q314,3126524,1050,12,5.833333,Chat,1,70,36,HangUp,Master,,Android,2023-09-04 20:59:18,2023-09-04 20:59:24,,2023-09-04 20:59:30,2023-09-04 21:05:21,,Yes,,,
3964285,64F5F7DC14F2A114S568,1255036,712,36,6,Call,1,216,108,HangUp,User,,Android,2023-09-04 20:59:32,2023-09-04 20:59:32,,2023-09-04 20:59:37,2023-09-04 21:06:21,,No,,,d3b62910077839503de15c050c531794
3964286,64F5F82EE6DC5389B863,386493,97,65,16,Call,1,1040,520,HangUp,User,,IOS,2023-09-04 21:00:54,2023-09-04 21:00:55,,2023-09-04 21:01:15,2023-09-04 21:17:53,,No,,,4bbf7f009fc5a89766d37e075d2b1794
3964287,64F5F842946DC741J735,154119,1067,15,6,Call,1,90,45,HangUp,User,,Android,2023-09-04 21:01:14,2023-09-04 21:01:14,,2023-09-04 21:01:34,2023-09-04 21:08:28,,No,,,a526e3dfadd8b7ea3cf011dd1aec1794
3964288,64F5F862C2692595W828,3460335,358,25,0,Call,1,0,0,HangUp,User,,Android,2023-09-04 21:01:46,2023-09-04 21:01:47,,2023-09-04 21:01:57,2023-09-04 21:02:35,,No,,,9034b578f412bd78a05b39fc354a1794
3964289,64F5F89D8FA5E174M944,3460335,358,25,8,Call,1,200,80,HangUp,User,,Android,2023-09-04 21:02:45,2023-09-04 21:02:45,,2023-09-04 21:02:52,2023-09-04 21:12:02,,No,,,d83bc89d50651e70fbe92771ea351794
3964290,64F5F89F0C5B0363C484,3564868,553,33,1,Call,1,33,2.5,HangUp,User,First 5₹,Android,2023-09-04 21:02:47,2023-09-04 21:02:47,,2023-09-04 21:03:12,2023-09-04 21:04:19,,No,,,997c4c945b49c5957b1b57c5133e1794
3964291,64F5F89F452A6785T362,3564839,709,23,6,Call,1,138,15,HangUp,User,First 5₹,Android,2023-09-04 21:02:47,2023-09-04 21:02:47,,2023-09-04 21:03:01,2023-09-04 21:09:09,,No,,,a8a758a8b9b556c58fa21ee30e891794
3964292,64F5F8C0A8289789L692,2176789,995,20,6,Call,1,120,60,HangUp,User,,Android,2023-09-04 21:03:20,2023-09-04 21:03:20,,2023-09-04 21:03:34,2023-09-04 21:10:31,,No,,,6d5688befbe561dff3ec6021273f1794
3964293,64F5F8DFC5E12530H288,1715455,892,21,9.52381,Chat,1,200,105,HangUp,User,,Android,2023-09-04 21:03:51,2023-09-04 21:03:59,,2023-09-04 21:04:02,2023-09-04 21:13:34,,Yes,,,
3964294,64F5F90043472789K608,3564858,788,35,6,Chat,1,210,15,HangUp,User,First 5₹,Android,2023-09-04 21:04:24,2023-09-04 21:04:34,,2023-09-04 21:04:37,2023-09-04 21:10:38,,Yes,,,
3964295,64F5F91446FB3435B394,3162017,940,35,34.71429,Chat,1,1215,612.5,HangUp,User,,Android,2023-09-04 21:04:44,2023-09-04 21:04:48,,2023-09-04 21:04:50,2023-09-04 21:39:32,,Yes,,,
3964296,64F5F926B6A87951V269,1140617,182,30,6.666667,Chat,1,200,105,HangUp,User,,Android,2023-09-04 21:05:02,2023-09-04 21:05:11,,2023-09-04 21:05:13,2023-09-04 21:11:54,,No,,,
3964297,64F5F935A56DD406D185,2384023,445,20,6,Chat,1,120,60,HangUp,User,,Android,2023-09-04 21:05:17,2023-09-04 21:05:28,,2023-09-04 21:05:30,2023-09-04 21:11:23,,No,,,
3964298,64F5F93E1EDB4341I124,2449535,759,30,9.733333,Chat,1,292,150,HangUp,User,,Android,2023-09-04 21:05:26,2023-09-04 21:05:30,,2023-09-04 21:05:32,2023-09-04 21:15:17,,No,,,
3964299,64F5F945CC1C1750R155,3564876,133,25,6,Chat,1,150,15,HangUp,User,First 5₹,Android,2023-09-04 21:05:33,2023-09-04 21:05:45,,2023-09-04 21:05:48,2023-09-04 21:11:49,,Yes,,,
3964300,64F5F94EB284D220Q190,1471253,579,32,0,Call,1,0,0,NoAnswer,Master,,Android,2023-09-04 21:05:42,2023-09-04 21:05:42,2023-09-04 21:05:59,,,,No,,,f5cc950a30dbf15b9e0470d886581794
3964301,64F5F9554F76C426O346,2194218,1050,12,17,Call,1,204,102,HangUp,User,,Android,2023-09-04 21:05:49,2023-09-04 21:05:49,,2023-09-04 21:06:06,2023-09-04 21:23:54,,No,,,7e9d015b6822f3470e5c71af21951794
3964302,64F5F97B70559275Y633,2520691,712,16.2,1,Chat,1,16.2,8.1,HangUp,User,Member,Android,2023-09-04 21:06:27,2023-09-04 21:06:35,,2023-09-04 21:06:37,2023-09-04 21:07:18,,No,,,
3964303,64F5F99100BEF122I963,2087439,308,30,7,Call(queue),1,210,105,HangUp,User,,IOS,2023-09-04 21:06:49,2023-09-04 22:22:02,,2023-09-04 22:22:38,2023-09-04 22:30:44,,No,,,65084f8b5989dc2a0f14f284d8851794
3964304,64F5F997E427F702T256,1471253,579,32,0,Call,1,0,0,NoAnswer,Master,,Android,2023-09-04 21:06:55,2023-09-04 21:06:56,2023-09-04 21:07:11,,,,No,,,b92c4848c199d7f8c10bef2c89151794
3964305,64F5F99EE1F2A526L732,1499164,1082,18,0,Call,1,0,0,NoAnswer,Master,,Android,2023-09-04 21:07:02,2023-09-04 21:07:03,2023-09-04 21:07:18,,,,No,,,32f5783a8987b85834936e75cd2b1794
3964306,64F5F9AA619C6529K409,3564882,789,33,3,Call,1,99,7.5,HangUp,User,First 5₹,Android,2023-09-04 21:07:14,2023-09-04 21:07:14,,2023-09-04 21:07:30,2023-09-04 21:10:16,,No,,,8d91f02658cf6eb05991ee91bed21794
3964307,64F5F9D876AE6777F103,1152059,944,25,1,Chat,1,25,12.5,HangUp,User,,Android,2023-09-04 21:08:00,2023-09-04 21:08:02,,2023-09-04 21:08:05,2023-09-04 21:08:45,,No,,,
3964308,64F5FA032A7A9842O143,1499164,938,25,16,Chat,1,400,200,HangUp,User,,Android,2023-09-04 21:08:43,2023-09-04 21:08:56,,2023-09-04 21:08:58,2023-09-04 21:25:01,,No,,,
3964309,64F5FA11E27EA547E443,324621,619,23,18,Call(queue),1,414,207,HangUp,User,,Android,2023-09-04 21:08:57,2023-09-04 21:11:37,,2023-09-04 21:11:43,2023-09-04 21:30:40,,No,,,5e7f2deb87c45120e407e27addf01794
3964310,64F5FA1C35B5C935P596,1152059,944,25,14,Call,1,350,175,HangUp,User,,Android,2023-09-04 21:09:08,2023-09-04 21:09:08,,2023-09-04 21:09:14,2023-09-04 21:24:14,,No,,,0c74f4a1b1a8c2b3f8b9da989c861794
3964311,64F5FA1E1A2F0262Z769,1471253,579,32,0,Call,1,0,0,NoAnswer,Master,,Android,2023-09-04 21:09:10,2023-09-04 21:09:10,2023-09-04 21:09:26,,,,No,,,0d967b0722189c819548d2411eba1794
